stage_gb,check_id,sub_category,description,stratum1,stratum_2,stratum_3,stratum_4,stratum_5,stratum_6,err_gb
CDM,C272,conformance-relation,Record dose not exist in other table: visit_detail_id,20,drug_exposure,19,visit_detail_id,NULL,NULL,ERROR
CDM,C272,conformance-relation,Record dose not exist in other table: visit_detail_id,24,measurement,16,visit_detail_id,NULL,NULL,ERROR
CDM,C272,conformance-relation,Record dose not exist in other table: visit_detail_id,26,note,13,visit_detail_id,NULL,NULL,ERROR
CDM,C272,conformance-relation,Record dose not exist in other table: visit_detail_id,28,observation,14,visit_detail_id,NULL,NULL,ERROR
CDM,C272,conformance-relation,Record dose not exist in other table: visit_detail_id,32,procedure_occurrence,11,visit_detail_id,NULL,NULL,ERROR
CDM,C272,conformance-relation,Record dose not exist in other table: visit_detail_id,37,visit_detail,1,visit_detail_id,NULL,NULL,ERROR
CDM,C273,conformance-relation,Record dose not exist in other table: visit_occurrence_id,13,condition_occurrence,11,visit_occurrence_id,NULL,NULL,ERROR
CDM,C273,conformance-relation,Record dose not exist in other table: visit_occurrence_id,16,device_exposure,12,visit_occurrence_id,NULL,NULL,ERROR
CDM,C273,conformance-relation,Record dose not exist in other table: visit_occurrence_id,20,drug_exposure,18,visit_occurrence_id,NULL,NULL,ERROR
CDM,C273,conformance-relation,Record dose not exist in other table: visit_occurrence_id,24,measurement,15,visit_occurrence_id,NULL,NULL,ERROR
CDM,C273,conformance-relation,Record dose not exist in other table: visit_occurrence_id,26,note,12,visit_occurrence_id,NULL,NULL,ERROR
CDM,C273,conformance-relation,Record dose not exist in other table: visit_occurrence_id,28,observation,13,visit_occurrence_id,NULL,NULL,ERROR
CDM,C273,conformance-relation,Record dose not exist in other table: visit_occurrence_id,32,procedure_occurrence,10,visit_occurrence_id,NULL,NULL,ERROR
CDM,C273,conformance-relation,Record dose not exist in other table: visit_occurrence_id,37,visit_detail,19,visit_occurrence_id,NULL,NULL,ERROR
CDM,C273,conformance-relation,Record dose not exist in other table: visit_occurrence_id,38,visit_occurrence,1,visit_occurrence_id,NULL,NULL,ERROR
CDM,C274,conformance-relation,check the provider_id records to be excluded (with Source data) ,33,provider,1,provider_id,provider_source_value,NULL,ERROR
CDM,C275,conformance-relation,"check the visit_occurrence_id & visit_detail_id records to be excluded (invalid visit_occurrence_id, visit_detail_id)",37,visit_detail,1,visit_detail_id,provider_source_value,NULL,ERROR
CDM,C275,conformance-relation,"check the visit_occurrence_id & visit_detail_id records to be excluded (invalid visit_occurrence_id, visit_detail_id)",37,visit_detail,19,visit_occurrence_id,provider_source_value,NULL,ERROR
CDM,C275,conformance-relation,"check the visit_occurrence_id & visit_detail_id records to be excluded (invalid visit_occurrence_id, visit_detail_id)",38,visit_occurrence,1,visit_occurrence_id,provider_source_value,NULL,ERROR
CDM,C277,Accuracy,cdata accuracy check with meta data,20,drug_exposure,12,quantity,dev_drug.cnt,dev_drug.day,ERROR
CDM,C277,Accuracy,cdata accuracy check with meta data,20,drug_exposure,13,days_supply,dev_drug.cnt,dev_drug.day,ERROR
CDM,C278,Accuracy,check the Accuracy of days_supply,20,drug_exposure,drug_exposure_start_date,drug_exposure_end_date,days_supply,NULL,ERROR
CDM,C297,Completeness,procedure_source_value should be not null,32,procedure_occurrence,procedure_concept_id,procedure_source_value,NULL,NULL,ERROR
CDM,C298,Completeness,provider_id should be not null,32,procedure_occurrence,procedure_concept_id,provider_id,NULL,NULL,ERROR
CDM,C298,Completeness,provider_id should be not null,24,measurement,measurement_concept_id,value_as_number,value_as_concept_id,operator_concept_id,ERROR
CDM,C276,Completeness,source_value is null but concept_id is not 44814650 (No informantion),20,drug_exposure,drug_concept_id,drug_source_value,NULL,NULL,WARNING
CDM,C276,Completeness,source_value is null but concept_id is not 44814650 (No informantion),20,drug_exposure,route_concept_id,ROUTE_SOURCE_VALUE,NULL,NULL,WARNING
CDM,C19,Plausibility-Temporal,birth date yearly & monthly count,31,person,birth_datetime,NULL,NULL,NULL,NOTIFICATION
CDM,C79,Plausibility-Atemporal,birth date greater than condition_era_start_date,12,condition_era,4,condition_era_start_date,person,Date of birth,ERROR
CDM,C79,Plausibility-Atemporal,birth date greater than condition_era_end_date,12,condition_era,5,condition_era_end_date,person,Date of birth,ERROR
CDM,C79,Plausibility-Atemporal,birth date greater than condition_start_date,13,condition_occurrence,4,condition_start_date,person,Date of birth,ERROR
CDM,C79,Plausibility-Atemporal,birth date greater than condition_start_datetime,13,condition_occurrence,5,condition_start_datetime,person,Date of birth,ERROR
CDM,C79,Plausibility-Atemporal,birth date greater than condition_end_date,13,condition_occurrence,6,condition_end_date,person,Date of birth,ERROR
CDM,C79,Plausibility-Atemporal,birth date greater than condition_end_datetime,13,condition_occurrence,7,condition_end_datetime,person,Date of birth,ERROR
CDM,C79,Plausibility-Atemporal,birth date greater than death_date,15,death,2,death_date,person,Date of birth,ERROR
CDM,C79,Plausibility-Atemporal,birth date greater than death_datetime,15,death,3,death_datetime,person,Date of birth,ERROR
CDM,C79,Plausibility-Atemporal,birth date greater than device_exposure_start_date,16,device_exposure,4,device_exposure_start_date,person,Date of birth,ERROR
CDM,C79,Plausibility-Atemporal,birth date greater than device_exposure_start_datetime,16,device_exposure,5,device_exposure_start_datetime,person,Date of birth,ERROR
CDM,C79,Plausibility-Atemporal,birth date greater than device_exposure_end_date,16,device_exposure,6,device_exposure_end_date,person,Date of birth,ERROR
CDM,C79,Plausibility-Atemporal,birth date greater than device_exposure_end_datetime,16,device_exposure,7,device_exposure_end_datetime,person,Date of birth,ERROR
CDM,C79,Plausibility-Atemporal,birth date greater than dose_era_start_date,18,dose_era,6,dose_era_start_date,person,Date of birth,ERROR
CDM,C79,Plausibility-Atemporal,birth date greater than dose_era_end_date,18,dose_era,7,dose_era_end_date,person,Date of birth,ERROR
CDM,C79,Plausibility-Atemporal,birth date greater than drug_era_start_date,19,drug_era,4,drug_era_start_date,person,Date of birth,ERROR
CDM,C79,Plausibility-Atemporal,birth date greater than drug_era_end_date,19,drug_era,5,drug_era_end_date,person,Date of birth,ERROR
CDM,C79,Plausibility-Atemporal,birth date greater than drug_exposure_start_date,20,drug_exposure,4,drug_exposure_start_date,person,Date of birth,ERROR
CDM,C79,Plausibility-Atemporal,birth date greater than drug_exposure_start_datetime,20,drug_exposure,5,drug_exposure_start_datetime,person,Date of birth,ERROR
CDM,C79,Plausibility-Atemporal,birth date greater than drug_exposure_end_date,20,drug_exposure,6,drug_exposure_end_date,person,Date of birth,ERROR
CDM,C79,Plausibility-Atemporal,birth date greater than drug_exposure_end_datetime,20,drug_exposure,7,drug_exposure_end_datetime,person,Date of birth,ERROR
CDM,C79,Plausibility-Atemporal,birth date greater than verbatim_end_date,20,drug_exposure,8,verbatim_end_date,person,Date of birth,ERROR
CDM,C79,Plausibility-Atemporal,birth date greater than measurement_date,24,measurement,4,measurement_date,person,Date of birth,ERROR
CDM,C79,Plausibility-Atemporal,birth date greater than measurement_datetime,24,measurement,5,measurement_datetime,person,Date of birth,ERROR
CDM,C79,Plausibility-Atemporal,birth date greater than note_date,26,note,3,note_date,person,Date of birth,ERROR
CDM,C79,Plausibility-Atemporal,birth date greater than note_datetime,26,note,4,note_datetime,person,Date of birth,ERROR
CDM,C79,Plausibility-Atemporal,birth date greater than nlp_date,27,note_nlp,10,nlp_date,person,Date of birth,ERROR
CDM,C79,Plausibility-Atemporal,birth date greater than nlp_datetime,27,note_nlp,11,nlp_datetime,person,Date of birth,ERROR
CDM,C79,Plausibility-Atemporal,birth date greater than observation_date,28,observation,4,observation_date,person,Date of birth,ERROR
CDM,C79,Plausibility-Atemporal,birth date greater than observation_datetime,28,observation,5,observation_datetime,person,Date of birth,ERROR
CDM,C79,Plausibility-Atemporal,birth date greater than observation_period_start_date,29,observation_period,3,observation_period_start_date,person,Date of birth,ERROR
CDM,C79,Plausibility-Atemporal,birth date greater than observation_period_end_date,29,observation_period,4,observation_period_end_date,person,Date of birth,ERROR
CDM,C79,Plausibility-Atemporal,birth date greater than payer_plan_period_start_date,30,payer_plan_period,3,payer_plan_period_start_date,person,Date of birth,ERROR
CDM,C79,Plausibility-Atemporal,birth date greater than payer_plan_period_end_date,30,payer_plan_period,4,payer_plan_period_end_date,person,Date of birth,ERROR
CDM,C79,Plausibility-Atemporal,birth date greater than procedure_date,32,procedure_occurrence,4,procedure_date,person,Date of birth,ERROR
CDM,C79,Plausibility-Atemporal,birth date greater than procedure_datetime,32,procedure_occurrence,5,procedure_datetime,person,Date of birth,ERROR
CDM,C79,Plausibility-Atemporal,birth date greater than specimen_date,36,specimen,5,specimen_date,person,Date of birth,ERROR
CDM,C79,Plausibility-Atemporal,birth date greater than specimen_datetime,36,specimen,6,specimen_datetime,person,Date of birth,ERROR
CDM,C79,Plausibility-Atemporal,birth date greater than visit_detail_start_date,37,visit_detail,4,visit_detail_start_date,person,Date of birth,ERROR
CDM,C79,Plausibility-Atemporal,birth date greater than visit_detail_start_datetime,37,visit_detail,5,visit_detail_start_datetime,person,Date of birth,ERROR
CDM,C79,Plausibility-Atemporal,birth date greater than visit_detail_end_date,37,visit_detail,6,visit_detail_end_date,person,Date of birth,ERROR
CDM,C79,Plausibility-Atemporal,birth date greater than visit_detail_end_datetime,37,visit_detail,7,visit_detail_end_datetime,person,Date of birth,ERROR
CDM,C79,Plausibility-Atemporal,birth date greater than visit_start_date,38,visit_occurrence,4,visit_start_date,person,Date of birth,ERROR
CDM,C79,Plausibility-Atemporal,birth date greater than visit_start_datetime,38,visit_occurrence,5,visit_start_datetime,person,Date of birth,ERROR
CDM,C79,Plausibility-Atemporal,birth date greater than visit_end_date,38,visit_occurrence,6,visit_end_date,person,Date of birth,ERROR
CDM,C79,Plausibility-Atemporal,birth date greater than visit_end_datetime,38,visit_occurrence,7,visit_end_datetime,person,Date of birth,ERROR
CDM,C80,Plausibility-Atemporal,death date greater than condition_era_start_date,12,condition_era,4,condition_era_start_date,death,death_datetime,ERROR
CDM,C80,Plausibility-Atemporal,death date greater than condition_era_end_date,12,condition_era,5,condition_era_end_date,death,death_datetime,ERROR
CDM,C80,Plausibility-Atemporal,death date greater than condition_start_date,13,condition_occurrence,4,condition_start_date,death,death_datetime,ERROR
CDM,C80,Plausibility-Atemporal,death date greater than condition_start_datetime,13,condition_occurrence,5,condition_start_datetime,death,death_datetime,ERROR
CDM,C80,Plausibility-Atemporal,death date greater than condition_end_date,13,condition_occurrence,6,condition_end_date,death,death_datetime,ERROR
CDM,C80,Plausibility-Atemporal,death date greater than condition_end_datetime,13,condition_occurrence,7,condition_end_datetime,death,death_datetime,ERROR
CDM,C80,Plausibility-Atemporal,death date greater than device_exposure_start_date,16,device_exposure,4,device_exposure_start_date,death,death_datetime,ERROR
CDM,C80,Plausibility-Atemporal,death date greater than device_exposure_start_datetime,16,device_exposure,5,device_exposure_start_datetime,death,death_datetime,ERROR
CDM,C80,Plausibility-Atemporal,death date greater than device_exposure_end_date,16,device_exposure,6,device_exposure_end_date,death,death_datetime,ERROR
CDM,C80,Plausibility-Atemporal,death date greater than device_exposure_end_datetime,16,device_exposure,7,device_exposure_end_datetime,death,death_datetime,ERROR
CDM,C80,Plausibility-Atemporal,death date greater than dose_era_start_date,18,dose_era,6,dose_era_start_date,death,death_datetime,ERROR
CDM,C80,Plausibility-Atemporal,death date greater than dose_era_end_date,18,dose_era,7,dose_era_end_date,death,death_datetime,ERROR
CDM,C80,Plausibility-Atemporal,death date greater than drug_era_start_date,19,drug_era,4,drug_era_start_date,death,death_datetime,ERROR
CDM,C80,Plausibility-Atemporal,death date greater than drug_era_end_date,19,drug_era,5,drug_era_end_date,death,death_datetime,ERROR
CDM,C80,Plausibility-Atemporal,death date greater than drug_exposure_start_date,20,drug_exposure,4,drug_exposure_start_date,death,death_datetime,ERROR
CDM,C80,Plausibility-Atemporal,death date greater than drug_exposure_start_datetime,20,drug_exposure,5,drug_exposure_start_datetime,death,death_datetime,ERROR
CDM,C80,Plausibility-Atemporal,death date greater than drug_exposure_end_date,20,drug_exposure,6,drug_exposure_end_date,death,death_datetime,ERROR
CDM,C80,Plausibility-Atemporal,death date greater than drug_exposure_end_datetime,20,drug_exposure,7,drug_exposure_end_datetime,death,death_datetime,ERROR
CDM,C80,Plausibility-Atemporal,death date greater than verbatim_end_date,20,drug_exposure,8,verbatim_end_date,death,death_datetime,ERROR
CDM,C80,Plausibility-Atemporal,death date greater than measurement_date,24,measurement,4,measurement_date,death,death_datetime,ERROR
CDM,C80,Plausibility-Atemporal,death date greater than measurement_datetime,24,measurement,5,measurement_datetime,death,death_datetime,ERROR
CDM,C80,Plausibility-Atemporal,death date greater than note_date,26,note,3,note_date,death,death_datetime,ERROR
CDM,C80,Plausibility-Atemporal,death date greater than note_datetime,26,note,4,note_datetime,death,death_datetime,ERROR
CDM,C80,Plausibility-Atemporal,death date greater than nlp_date,27,note_nlp,10,nlp_date,death,death_datetime,ERROR
CDM,C80,Plausibility-Atemporal,death date greater than nlp_datetime,27,note_nlp,11,nlp_datetime,death,death_datetime,ERROR
CDM,C80,Plausibility-Atemporal,death date greater than observation_date,28,observation,4,observation_date,death,death_datetime,ERROR
CDM,C80,Plausibility-Atemporal,death date greater than observation_datetime,28,observation,5,observation_datetime,death,death_datetime,ERROR
CDM,C80,Plausibility-Atemporal,death date greater than observation_period_start_date,29,observation_period,3,observation_period_start_date,death,death_datetime,ERROR
CDM,C80,Plausibility-Atemporal,death date greater than observation_period_end_date,29,observation_period,4,observation_period_end_date,death,death_datetime,ERROR
CDM,C80,Plausibility-Atemporal,death date greater than payer_plan_period_start_date,30,payer_plan_period,3,payer_plan_period_start_date,death,death_datetime,ERROR
CDM,C80,Plausibility-Atemporal,death date greater than payer_plan_period_end_date,30,payer_plan_period,4,payer_plan_period_end_date,death,death_datetime,ERROR
CDM,C80,Plausibility-Atemporal,death date greater than birth_datetime,31,person,6,birth_datetime,death,death_datetime,ERROR
CDM,C80,Plausibility-Atemporal,death date greater than procedure_date,32,procedure_occurrence,4,procedure_date,death,death_datetime,ERROR
CDM,C80,Plausibility-Atemporal,death date greater than procedure_datetime,32,procedure_occurrence,5,procedure_datetime,death,death_datetime,ERROR
CDM,C80,Plausibility-Atemporal,death date greater than specimen_date,36,specimen,5,specimen_date,death,death_datetime,ERROR
CDM,C80,Plausibility-Atemporal,death date greater than specimen_datetime,36,specimen,6,specimen_datetime,death,death_datetime,ERROR
